group,name,count
m614,LOGAN,40
m614,MAGNETO,23
m614,SABRETOOTH,5
m614,STORM,7
m614,XAVIER,25
m615,ANASTASIA,3
m615,BURGOMEISTER,7
m615,CARLSON,7
m615,CORNELIUS WALDMAN,8
m615,ELIZABETH,44
m615,FRAU BLUCHER,11
m615,FREDDY,252
m615,HERR FALKSTEIN,17
m615,IGOR,103
m615,INGA,74
m615,MAITRE D',6
m615,MEDICAL STUDENT,14
m615,MONSTER,27
m615,OLD VIOLINIST,3
m616,BLOOMFIELD,5
m616,BOYPULLEN,5
m616,CHELMSFORD,22
m616,COGHILL,7
m616,CREALOCK,5
m616,DURNFORD,10
m616,MELVILL,5
m616,NORRISNEWMAN,6
m616,STUART SMITH,3
m616,VEREKER,5
m62,BARNES,10
m62,BEBE,16
m62,CLAIRE,11
m62,CLIFFORD,8
m62,CLURMAN,13
m62,COP,6
m62,DICK,13
m62,DOCTOR,6
m62,DOYLE,6
m62,DRAMA TEACHER,3
m62,EDWARDS,4
m62,ERNEST,33
m62,FIRE CHIEF,3
m62,FRANCES,334
m62,HARRY,119
m62,HITCHHIKER,6
m62,JUDGE,9
m62,JUDGE HILLIER'S WIFE,4
m62,KAMINSKI,4
m62,LAWYER,4
m62,LILLIAN,52
m62,MAN,3
m62,ODETS,9
m62,OLDER NURSE,4
m62,SERGEANT,4
m62,SYMINGTON,26
m62,YORK & CROWD,3
m62,YOUNG MAN,13
m62,YOUNG NURSE,3
m63,CREATURE,44
m63,ELIZABETH,50
m63,FATHER,4
m63,GRANDFATHER,8
m63,GRIGORI,5
m63,HENRY,44
m63,JUSTINE,15
m63,KREMPE,6
m63,PROSECUTOR,3
m63,VICTOR,126
m63,WALDMAN,17
m63,WALTON,19
m64,ALICE,51
m64,BARRY,7
m64,BILL,39
m64,BRENDA,12
m64,CLAUDETTE,6
m64,JACK,32
m64,MARCIE,24
m64,MRS. VOORHEES,5
m64,NED,25
m64,SANDY,7
m64,STEVE,20
m64,TIERNEY,5
m65,BORDER GUARD,5
m65,CARLOS,10
m65,JACOB,91
m65,KATE,44
m65,KELLY HOUGE,4
m65,MCGRAW,9
m65,PETE,13
m65,RAZOR CHARLIE,4
m65,RICHARD,71
m65,SCOTT,23
m65,SETH,169
m65,STANLEY CHASE,5
m66,BLONDELL,14
m66,C.O.,35
m66,CORTEZ,8
m66,DEHAVEN,43
m66,DEHAVEN'S AIDE,4
m66,FLAG OFFICER #1,3
m66,FLEA,7
m66,HAYES,10
m66,INSTRUCTOR JOHNS,6
m66,INSTRUCTOR PYRO,13
m66,JORDAN,195
m66,MCCOOL,16
m66,ROYCE,56
m66,SLUTNIK,14
m66,THE CHIEF,38
m66,THE SPOOK,14
m66,WICKWIRE,22
m67,ANIMAL,28
m67,AUDREY,77
m67,CAIMAN,11
m67,ELSIE,9
m67,JEANCLAUDE,4
m67,KID,3
m67,LT. ANDERSON,3
m67,LUCY,18
m67,MAJOR HICKS,30
m67,MAYOR,5
m67,NICK,84
m67,RAYMOND,33
m68,ALEXANDER,72
m68,BRANDON,34
m68,COMPUTER,10
m68,FRED,17
m68,GUY,33
m68,GWEN,92
m68,JASON,180
m68,KYLE,4
m68,LATHE,5
m68,MATHESAR,29
m68,NERVOUS TECH,3
m68,QUELLEK,17
m68,SARRIS,21
m68,TOMMY,57
m69,ARNOLD,35
m69,BILLY LEE,12
m69,CORNWALLIS,5
m69,GENERAL LEE,4
m69,HAMILTON,33
m69,HORATIO GATES,3
m69,JOHN ADAMS,16
m69,JOSEPH REED,23
m69,LAFAYETTE,16
m69,MARTHA,23
m69,MAWHOOD,5
m69,NATHANAEL GREENE,29
m69,SALLY,33
m69,SAM ADAMS,15
m69,WASHINGTON,179
m69,WILLIAM,10
m69,YOUNG WASHINGTON,22
m7,ALICE,54
m7,DAN,29
m7,DEBBIE,4
m7,ELAINE,5
m7,KRISTEN,22
m7,NURSE,4
m7,RICK,31
m7,SHEILA,6
m70,ATTENDANT,3
m70,BEAR,34
m70,BO CATLETT,87
m70,BONES,23
m70,CHILI,256
m70,CURTIS,9
m70,DICK,4
m70,DIRECTOR,5
m70,DORIS,9
m70,ESCOBAR,10
m70,HARRY,133
m70,KAREN,85
m70,LEO,10
m70,MANAGER,4
m70,MARTIN,38
m70,RAY BONES,10
m70,RONNIE,10
m70,TOMMY,16
m71,COASTGUARD DISPATCHER,10
m71,DODGE,126
m71,EPPS,124
m71,GREER,94
m71,MURPHY,207
m71,RIVETER,4
m71,VASILI,6
m72,DAD,24
m72,DANA,16
m72,ENID,441
m72,GERROLD,3
m72,GIRL,4
m72,JOE,16
m72,JOHN,5
m72,JOHN ELLIS,7
m72,JOSH,37
m72,MAN,3
m72,MANAGER,7
m72,MARGARET,6
m72,MAXINE,4
m72,MELORRA,7
m72,REBECCA,189
m72,ROBERTA,29
m72,SEYMOUR,178
m72,THERAPIST,6
m72,TODD,3
m73,ABDULLAH,14
m73,BEAUMONT,24
m73,HAWTHORNE,13
m73,HELENA,6
m73,MIDDLE COOLIE,4
m73,PATTERSON,120
m73,REDBEARD,47
m73,SAMUEL,30
m73,STARLING,33
m74,DANA,80
m74,ELAINE,3
m74,FRANK,6
m74,HARDEMEYER,7
m74,JANINE,15
m74,JANOSZ,30
m74,JUDGE,9
m74,LOUIS,31
m74,MILTON,3
m74,PROSECUTOR,4
m74,SHERMAN,8
m74,SPENGLER,45
m74,STANTZ,74
m74,VENKMAN,147
m74,VIGO,7
m74,WINSTON,29
m75,BRIDE,8
m75,COED,5
m75,DANA,59
m75,DEAN YAEGER,3
m75,FIRST BUM,4
m75,GROOM,4
m75,HEAD LIBRARIAN,4
m75,JANINE,16
m75,LOUIS,11
m75,MANAGER,3
m75,PECK,17
m75,SECOND BUM,4
m75,SOPHOMORE,7
m75,SPENGLER,52
m75,STANTZ,67
m75,STREET PUNK,4
m75,VENKMAN,170
m75,WINSTON,13
m75,WOMAN,3
m76,COMMODUS,69
m76,COS,10
m76,FALCO,15
m76,GAIUS,3
m76,GRACCHUS,4
m76,JUBA,4
m76,LUCILLA,45
m76,MARCUS AURELIUS,11
m76,NARCISSUS,128
m76,PROXIMO,43
m76,QUINTUS,19
m76,SELENE,18
m76,THEMIS,3
m76,TRIBUUS,5
m77,BEN,489
m77,BEN'S VOICE,9
m77,CLERK,3
m77,ELAINE,119
m77,MR. BRADDOCK,27
m77,MR. MCCLEERY,16
m77,MR. MCQUIRE,7
m77,MR. ROBINSON,39
m77,MRS. BRADDOCK,28
m77,MRS. ROBINSON,237
m77,MRS. ROBINSON'S VOICE,15
m77,MRS. SINGLEMAN,5
m77,ROOM CLERK,15
m77,WOMAN'S VOICE,5
m78,A MAN,5
m78,BARON,168
m78,CHAUFFEUR,22
m78,CLERK,12
m78,DOCTOR,26
m78,FLAEMMCHEN,118
m78,GERSTENKORN,36
m78,GRUSINSKAYA,96
m78,KRINGELEIN,117
m78,MANAGER,4
m78,MEIERHEIM,17
m78,PIMENOV,21
m78,PREYSING,118
m78,ROHNA,4
m78,SCHWEIMANN,4
m78,SENF,18
m78,SUZETTE,15
m78,WAITZ,4
m78,ZINNOWITZ,27
m79,BOBO,30
m79,CLERK,9
m79,COLE,21
m79,DOCTOR,4
m79,HEBBING,8
m79,IRV,3
m79,JEWELER,10
m79,KAGGS,22
m79,LILLY,119
m79,MANAGER,4
m79,MINTZ,4
m79,MYRA,99
m79,PIERSON,16
m79,ROY,199
m79,SIMMS,4
m8,ALICE,84
m8,ALICE'S DAD,13
m8,DAN,9
m8,GRETA,12
m8,JACOB,13
m8,MARK,35
m8,MRS. JORDAN,5
m8,YVONNE,35
m80,BLAKE,19
m80,CARTER,28
m80,DEPUTY CLARK,5
m80,EDDIE,3
m80,JIMMY,9
m80,JOHN,43
m80,KERI,65
m80,LINDA,20
m80,MOLLY,31
m80,PAMELA,8
m80,SHANE,7
m80,WILL,23
m81,BETH,18
m81,DANNY,11
m81,DEBRA,12
m81,HARRY SIMMS,4
m81,JAMIE,4
m81,JOHN,7
m81,KARA,33
m81,LOOMIS,39
m81,TIM,9
m81,TOMMY,23
m81,WYNN,25
m82,HAROLD,409
m82,LOOSELEAF,92
m82,MILDRED,9
m82,PAUL,135
m82,PENELOPE,241
m82,SHUTTLE,98
m82,VON KONIGSWALD,13
m82,WANDA JUNE,9
m82,WOODLY,154
m83,BEATRICE,4
m83,BLACK STUD,3
m83,BURROWS,8
m83,FELICE,19
m83,GIRL AT THE WINDOW,4
m83,HOPE,7
m83,JAKE,232
m83,JISM JIM,10
m83,KRISTEN,5
m83,MANAGER,3
m83,MARSHA,5
m83,MARY,11
m83,MAST,67
m83,NIKI,92
m83,RAMADA,14
m83,RUCKER,3
m83,TELLER,11
m83,TOD,16
m83,WES,22
m84,CANDY,6
m84,COP,22
m84,EDITH,9
m84,GLAUCUS,5
m84,HAROLD,210
m84,MAUDE,176
m84,MRS. CHASEN,27
m84,OFFICER,3
m84,PRIEST,5
m84,PSYCHIATRIST,33
m84,SUNSHINE,9
m84,UNCLE VICTOR,25
m85,FEMALE CENOBITE,3
m85,FRANK,9
m85,JULIA,10
m85,KIRSTY,43
m85,KYLE,19
m85,MALAHIDE,7
m85,PINHEAD,12
m85,RONSON,9
m85,TIFFANY,4
m86,ABE,16
m86,ABE'S VOICE,5
m86,BROOM,41
m86,CLAY,15
m86,GRIGORY,4
m86,HELLBOY,90
m86,LIZ,22
m86,LOBBY GUARD,3
m86,MANNING,20
m86,MATLIN,7
m86,MYERS,54
m86,WHITMAN,12
m87,1ST MAN,4
m87,2ND MAN,10
m87,CENOBITE,13
m87,DOCTOR,7
m87,FRANK,66
m87,JULIA,120
m87,KIRSTY,120
m87,LARRY,104
m87,NURSE,8
m87,PRUDHOE,26
m87,STEVE,30
m88,ALISON'S MOM,5
m88,BARRY,104
m88,CAROLINE,21
m88,CHARLIE,9
m88,CUSTOMER,8
m88,DICK,41
m88,IAN,14
m88,LAURA,170
m88,LIZ,13
m88,MARIE,25
m88,MOM,13
m88,ROB,378
m88,VINCE,8
m88,WOMAN,15
m89,BRENNA,143
m89,CONOR,71
m89,DENNIS,9
m89,DESK OFFICER,4
m89,DUPONT,25
m89,EXAMINER,6
m89,FATHER,4
m89,GRANDSON,3
m89,INSPECTOR,6
m89,INTRUDER,6
m89,KAHN,18
m89,KATHERINE,5
m89,KIDELL,9
m89,KNIGHT,21
m89,KNIGHT'S VOICE,4
m89,LIBRARIAN,7
m89,MAJOR,4
m89,MAN,3
m89,MARA,11
m89,MORAN,39
m89,MOTHER,7
m89,MR. NORTH,10
m89,MULET,13
m89,ROMIREZ,58
m89,SUPERVISOR,3
m89,TAUPIN,146
m89,TAVERN MAN #2,5
m89,TRAVELLER,3
m89,UNCLE JOE,6
m9,CARL,18
m9,DAVE,34
m9,GRIFF,5
m9,KENT,13
m9,REEF,74
m9,SAUCER VOICE,10
m9,SIR IAN,17
m9,WENDOVER,41
m90,BENSINGER,21
m90,BRUCE,86
m90,BURNS,282
m90,COOLEY,8
m90,DUFFY,6
m90,EGELHOFFER,13
m90,ENDICOTT,33
m90,GUS,5
m90,HARTMAN,84
m90,HILDY,353
m90,LIEUTENANT,6
m90,LOUIE,17
m90,LOUIS,9
m90,MAYOR,67
m90,MCCUE,22
m90,MOLLIE,12
m90,MRS. BALDWIN,9
m90,MURPHY,38
m90,PINKUS,28
m90,SCHWARTZ,8
m90,WILLIAMS,33
m90,WILSON,9
m91,BILL,52
m91,BRUCE,10
m91,CLIVE,40
m91,DAWN,37
m91,GRACE,66
m91,GRANDFATHER GEORGE,20
m91,GRANDMA,5
m91,MAC,37
m91,MOLLY,9
m91,ROGER,18
m91,SUE,9
m92,BABY,60
m92,BILL,92
m92,CAPT. SPAULDING,28
m92,CASHIER,8
m92,DENISE,71
m92,HUSTON,9
m92,JERRY,98
m92,MARY,78
m92,MOTHER,46
m92,MR. WILLIS,21
m92,NAISH,30
m92,OTIS,15
m92,STUCKY,13
m92,WYDELL,44
m93,FATHER,6
m93,FEMALE ROOMMATE,6
m93,GABRIELLE,77
m93,LILA,160
m93,MOTHER,6
m93,NATHAN,205
m93,OLDER WOMAN,5
m93,PUFF,48
m93,ROSE,37
m93,WENDALL,4
m94,BARTENDER,10
m94,BERT,122
m94,BIG JOHN,9
m94,CHARLIE,49
m94,EDDIE,313
m94,FATS,24
m94,FINDLEY,28
m94,PLAYER,5
m94,SARAH,121
m94,YOUNG MAN,14
m95,EMMA,33
m95,FRENCH VOICE,4
m95,NEVILLE,47
m95,OLD MAN,6
m95,VIRGINIA,7
m96,DAD,37
m96,DAD'S VOICE,6
m96,JIMMY,61
m96,LINDA,45
m96,MOM,21
m96,PRINCIPAL,5
m97,ALICIA,3
m97,CONSTANCE,27
m97,DAVID,69
m97,GENERAL GREY,29
m97,JASMINE,22
m97,JIMMY,8
m97,MARGARET,7
m97,MARTY,17
m97,MIGUEL,14
m97,MOISHE,33
m97,NIMZIKI,16
m97,OKUN,5
m97,OKUN/ALIEN,5
m97,PHILIP,4
m97,PRESIDENT,41
m97,RUSSELL,7
m97,SECOND OFFICER,3
m97,STEVE,32
m97,TROY,5
m98,BRODY,44
m98,BUTLER,3
m98,DONOVAN,24
m98,ELSA,37
m98,HENRY,98
m98,INDY,182
m98,KAZIM,10
m98,KNIGHT,5
m98,SALLAH,15
m99,CAPT. BLUMBURTT,18
m99,CHATTAR LAL,25
m99,INDIANA,157
m99,LAO,8
m99,MOLA RAM,8
m99,SHAMAN,11
m99,SHORT ROUND,24
m99,WILLIE,113
